episode,reward,epsilon,steps,final_error,abs_final_error,squared_final_error,transaction_cost,S_T,rolling_reward_100,rolling_abs_error_100,rolling_cost_100
35,-1.8072807223926304,0.8390886103705794,30,-13.44351413281747,13.44351413281747,180.72807223926304,1.5011601714443579,121.05800418648727,-1.0073940079854649,8.450921427528957,1.1196470342902256
36,-0.9499411472049438,0.8348931673187264,30,-9.746492431664551,9.746492431664551,94.99411472049438,0.9769208212194649,120.71735405896675,-1.0057980951860062,8.486909510977169,1.1156824172604825
37,-0.5304501485768732,0.8307187014821328,30,7.283200866218597,7.283200866218597,53.04501485768733,1.2813444487120853,96.01747141117411,-0.9929508533857591,8.454376844902612,1.120159769461877
38,-0.020418265157442304,0.8265651079747222,30,1.428924951053844,1.428924951053844,2.0418265157442304,1.0193459645539036,89.6927574225532,-0.9673578905376455,8.269496531906592,1.1175067745958778
39,-0.005792297098681978,0.8224322824348486,30,-0.7610714223173787,0.7610714223173787,0.5792297098681978,1.0937795127646734,92.07712925264363,-0.942702362500749,8.076972811147895,1.1168983832668724
40,-0.3095375581917612,0.8183201210226743,30,-5.563609962890652,5.563609962890652,30.953755819176124,1.023300959572009,76.8137829290017,-0.9268732423930244,8.014138739941464,1.114558447674501
41,-0.4152706022484079,0.8142285204175609,30,6.444149301873816,6.444149301873816,41.52706022484079,1.0467015552238998,101.75658409404659,-0.9143951292187654,7.97584631462274,1.112903401517169
42,-1.3789633522310047,0.810157377815473,30,-11.742927029625129,11.742927029625129,137.89633522310046,0.7439868788391021,120.99921115246812,-0.9254562773857234,8.065538712598988,1.104119674786739
43,-5.2317130670696805,0.8061065909263957,30,-22.87293830505753,22.87293830505753,523.171306706968,0.839958221169645,66.98468133111426,-1.0256017841225598,8.409896842656163,1.0979763851677369
44,-0.9710905260841943,0.8020760579717637,30,9.854392554004505,9.854392554004505,97.10905260841943,1.1033745024427837,110.15181803562231,-1.024362891894415,8.442726290641353,1.0980990696512605
45,-1.3345389226379794,0.798065677681905,30,11.552224559096743,11.552224559096743,133.45389226379794,1.0957458356501126,111.37987410562505,-1.0312556925776053,8.511826252162583,1.0980467755623462
46,-0.38721711863900005,0.7940753492934954,30,-6.222677226395405,6.222677226395405,38.721711863900005,0.8734984231757819,91.33856161057625,-1.0172548540137227,8.462062142906776,1.0931652896408992
47,-0.4055810492114294,0.7901049725470279,30,6.36852454820918,6.36852454820918,40.55810492114294,1.186084851162627,110.27369953286758,-1.0042405177413334,8.417518789828103,1.0951423015881698
48,-0.0015727973239324747,0.7861544476842928,30,-0.3965850884655744,0.3965850884655744,0.15727973239324747,1.0299632162920545,112.23113629867699,-0.9833516068993041,8.25041600438305,1.0937844039778342
49,-0.7330392588080182,0.7822236754458713,30,8.561771188299874,8.561771188299874,73.30392588080183,1.1040537766667513,88.44671518786868,-0.9782431916321351,8.256770191809924,1.093993983012302
50,-0.09899914386629853,0.778312557068642,30,3.1464129396234455,3.1464129396234455,9.899914386629852,1.0845149092473965,76.24316897166149,-0.9606583106768184,8.154563046766194,1.0938044015370039
51,-0.16965280589533843,0.7744209942832988,30,4.118893126743378,4.118893126743378,16.965280589533844,1.2093098789018992,88.87188804624428,-0.945148398818358,8.075432264020648,1.0960692148186684
52,-3.992927961697618,0.7705488893118823,30,-19.98231208268357,19.98231208268357,399.2927961697618,0.8834693321698359,62.17502547037303,-1.0037595442583438,8.304410722071859,1.09198075553696
53,-0.20464561469226042,0.7666961448653229,30,-4.523777345231089,4.523777345231089,20.46456146922604,1.3785348778447994,102.29572769305337,-0.9886819229457762,8.233078016848449,1.0973874370899381
54,-0.41938154353287777,0.7628626641409962,30,6.475967445354229,6.475967445354229,41.93815435328778,1.379063897809368,95.62577144404003,-0.9781393233270188,8.200538932191149,1.1026036678440017
55,-1.130841029170897,0.7590483508202912,30,10.634100945406232,10.634100945406232,113.08410291708971,1.0343734480797773,96.54523115556054,-0.9809157179787257,8.244785514249605,1.1013631183937431
56,-0.0032348847010224124,0.7552531090661897,30,-0.568760468125415,0.568760468125415,0.32348847010224124,0.829167058902523,77.01953832994502,-0.9634571316701953,8.107713638425958,1.096502474474257
57,-0.29792643210655534,0.7514768435208588,30,-5.458263754222173,5.458263754222173,29.792643210655534,1.1531638377503426,74.11539794515045,-0.9517811544848683,8.061232061510102,1.0974965334791007
58,-1.9276679988415841,0.7477194593032545,30,13.884048396781049,13.884048396781049,192.76679988415842,1.4179563468637304,95.90176974499724,-0.9686067897323978,8.161625446600981,1.1030217026753872
59,-0.01602046521679968,0.7439808620067382,30,-1.2657197642764246,1.2657197642764246,1.602046521679968,0.9334570984715721,84.06265461559168,-0.9524612588084046,8.044745689273446,1.1001477263329498
60,-0.03803666288059432,0.7402609576967045,30,1.9502990252931554,1.9502990252931554,3.8036662880594316,0.9896916181148796,94.91288421047817,-0.9372208488762744,7.943171578207108,1.0983067911959818
61,-0.1160829607942044,0.736559652908221,30,-3.4070949619023594,3.4070949619023594,11.60829607942044,1.002583930716738,84.22641698762875,-0.9237595720224699,7.868809666464407,1.0967375639750108
62,-0.06551617805876195,0.7328768546436799,30,-2.5596128234317383,2.5596128234317383,6.551617805876195,1.1437822491245317,95.11366090273046,-0.9099169366359586,7.783177459318718,1.0974963492193577
63,-1.4578727792204111,0.7292124703704616,30,-12.07424026272631,12.07424026272631,145.7872779220411,0.8352875300227991,64.3529681882467,-0.9186146484230134,7.8512895673093155,1.0933343044702062
64,-0.22493121362586088,0.7255664080186093,30,-4.742691362779797,4.742691362779797,22.493121362586088,0.8539660277437048,60.423457525242235,-0.9077758447543078,7.802717720363542,1.0895941751463545
65,-0.00040149458380816236,0.7219385759785162,30,0.20037329757434308,0.20037329757434308,0.04014945838081624,0.9034509423809162,86.34993802994154,-0.8938162393670694,7.685758575397554,1.0867304331038092
66,-0.22371400061065963,0.7183288830986236,30,4.729841441429719,4.729841441429719,22.371400061065962,1.2493445203557192,98.93844672609772,-0.8836631751434875,7.640971952155617,1.0891942829106565
67,-2.5058963588791823,0.7147372386831305,30,15.830023243442135,15.830023243442135,250.58963588791823,1.3056452531249543,96.20311658301821,-0.9078756107216321,7.763196598294222,1.0924248944063923
68,-1.141136180259427,0.7111635524897149,30,10.682397578537447,10.682397578537447,114.11361802594271,1.0568917017696355,109.35187644312437,-0.911305913214835,7.80612602447427,1.0919023474558518
69,-0.008181350238568239,0.7076077347272662,30,-0.9045081668270463,0.9045081668270463,0.8181350238568238,1.019711600923349,82.66420663759429,-0.8982171514325703,7.70610257726199,1.090856104752482
70,-0.40317342931509204,0.7040696960536299,30,-6.349593918630482,6.349593918630482,40.3173429315092,1.33155394560046,115.23183055737626,-0.8911450982594635,7.686723882138683,1.0942946453360245
71,-0.33404725485418424,0.7005493475733617,30,5.779682126676036,5.779682126676036,33.404725485418425,1.2734453377561537,114.35287851818396,-0.8832986497607976,7.659864139103998,1.0968178945250406
72,-0.011339909783514004,0.697046600835495,30,-1.0648901250135623,1.0648901250135623,1.1339909783514004,1.4012014484503756,98.88872984459958,-0.8711881117055574,7.568267277797187,1.1010454438851147
73,-0.165446614077011,0.6935613678313175,30,-4.067512926556116,4.067512926556116,16.5446614077011,1.0974340078390497,94.22326780915881,-0.8615204199572213,7.52031173873909,1.1009959721584561
74,-0.2539887472533562,0.6900935609921609,30,-5.039729628197888,5.039729628197888,25.39887472533562,1.0086075202038738,85.46272149137614,-0.8533105324882502,7.486790358866911,1.0997474795644755
75,-1.1114386600626311,0.6866430931872001,30,-10.542479120504016,10.542479120504016,111.14386600626312,1.4299840055149629,72.28312937248256,-0.8567522408559085,7.527532875688739,1.1041506332438151
76,-1.586208052722717,0.6832098777212641,30,-12.594475188441624,12.594475188441624,158.6208052722717,1.7937396825986522,143.073762863165,-0.8663503436436296,7.594203169277593,1.113224173366905
77,-2.8204390137196027,0.6797938283326578,30,-16.794162717205054,16.794162717205054,282.04390137196026,1.410471962564371,141.17128453781595,-0.8917281185796813,7.713683163406521,1.1170845342655735
78,-2.4572631570493484,0.6763948591909945,30,-15.675659976694277,15.675659976694277,245.72631570493482,1.2796518162373915,127.54643541773888,-0.9117990806113437,7.8157597892179025,1.119168730188289
79,-0.24130327985561628,0.6730128848950395,30,-4.912263020804325,4.912263020804325,24.130327985561628,0.672110063130981,69.84961521848732,-0.9033117919941827,7.779006665567097,1.1135097597192094
80,-0.02946348988299273,0.6696478204705644,30,1.7164932240761317,1.7164932240761317,2.946348988299273,0.9312821336038466,82.73689240893755,-0.8923886882177927,7.7032252475484615,1.1112319143927674
81,-0.060549138577630245,0.6662995813682115,30,2.4606734561422456,2.4606734561422456,6.054913857763024,1.0826899543838187,89.4512413472551,-0.882119064148161,7.638502385926162,1.1108795445161137
82,-0.039142127755178446,0.6629680834613705,30,1.9784369526264527,1.9784369526264527,3.9142127755178446,1.0611630580420772,89.41119940677208,-0.8718388576067833,7.56947719771519,1.1102732459005766
83,-6.053992226376481,0.6596532430440636,30,-24.6048617683101,24.6048617683101,605.3992226376481,1.2943959267046716,146.08249089224057,-0.9342744403630446,7.774722794951273,1.1124915914524331
84,-0.4793715458308093,0.6563549768288433,30,-6.923666267454038,6.923666267454038,47.93715458308093,1.0199800624673367,119.84998259977529,-0.9288589297138514,7.764591169623925,1.11139026372642
85,-2.3579753305302438,0.653073201944699,30,15.355700343944733,15.355700343944733,235.79753305302438,1.258366416651947,123.31415983271829,-0.945672063841103,7.853898336380641,1.1131193949373086
86,-2.208923504604391,0.6498078359349755,30,14.862447660477702,14.862447660477702,220.89235046043913,1.5836404306363236,116.30414173367828,-0.9603610340825366,7.935393095963164,1.1185905697710181
87,-0.17542595916576015,0.6465587967553006,30,4.18838822419508,4.18838822419508,17.542595916576015,1.1610445716904843,99.02248431081709,-0.9513387918421139,7.892324074448589,1.1190785468045752
88,-0.015342477499989847,0.6433260027715241,30,-1.2386475487397473,1.2386475487397473,1.5342477499989846,0.8621749910237204,82.5624606085458,-0.9407024700882262,7.816714113929169,1.1161591882161563
89,-1.4437674346501908,0.6401093727576664,30,12.015687390449997,12.015687390449997,144.37674346501908,1.5687342388176453,99.61080146336481,-0.946354885420383,7.863893588946258,1.121244301144263
90,-0.1775857706478408,0.6369088258938781,30,4.214092673967206,4.214092673967206,17.75857706478408,1.150874190332779,90.64279420002099,-0.9378130063673548,7.823340245446491,1.1215735221352465
91,-0.12841342297568492,0.6337242817644086,30,3.5834818679000584,3.5834818679000584,12.841342297568492,1.20857871770153,108.57873630324711,-0.9289185054509628,7.776748395143783,1.1225296231854254
92,-0.4550658556259403,0.6305556603555866,30,6.745856918330986,6.745856918330986,45.50658556259403,1.004300105272195,110.64122771624868,-0.9237679331702561,7.765543053004513,1.1212445197298468
93,-1.9649367747897808,0.6274028820538087,30,-14.017620250205741,14.017620250205741,196.49367747897807,1.4030776907156142,95.72898947195958,-0.934963297058638,7.832769689533559,1.124274983933995
94,-0.45210286715978215,0.6242658676435396,30,-6.723859510428383,6.723859510428383,45.210286715978214,1.113772071145006,125.43027115847647,-0.9298264839746077,7.820972772734568,1.1241632508192185
95,-0.028625117530049624,0.6211445383053219,30,1.6918959048963274,1.6918959048963274,2.8625117530049624,1.260007291234789,80.51996891550154,-0.920340153801507,7.756456174125743,1.1255931880867507
96,-0.01724016872030642,0.6180388156137953,30,1.3130182298927315,1.3130182298927315,1.724016872030642,1.1320929755172284,98.83136777336124,-0.9109328622902445,7.689337028873317,1.1256608942058182
97,-0.36516662965340996,0.6149486215357263,30,6.042901866267646,6.042901866267646,36.516662965341,1.2772776763256777,96.70661590345284,-0.9053064062836793,7.672363470495938,1.1272239538153013
98,-0.0027349233377354054,0.6118738784280476,30,-0.5229649450714078,0.5229649450714078,0.27349233377354054,1.0708033266255552,108.41890012600226,-0.896096493192394,7.599410424318137,1.1266482331296916
99,-3.277876735510408,0.6088145090359074,30,-18.104907443868385,18.104907443868385,327.7876735510408,1.3336679213592437,141.00325811978655,-0.9201548794784346,7.7055265558287465,1.1287393410916062
100,-0.36236371739449064,0.6057704364907278,30,6.019665417566749,6.019665417566749,36.23637173944906,1.3550027396347506,101.32964417699473,-0.9145769678575952,7.6886679444461254,1.131001975077038
101,-0.10537512685651924,0.6027415843082742,30,3.2461535215777957,3.2461535215777957,10.537512685651924,1.208151909201673,94.79524949645052,-0.9142275858842156,7.683671059487731,1.132251860380866
102,-0.011635386926230364,0.5997278763867329,30,1.0786745072648358,1.0786745072648358,1.1635386926230364,1.3016384836200103,105.90750614132132,-0.9141473552955262,7.680436946599767,1.136741708506175
103,-1.3864624209030063,0.5967292370047992,30,-11.774813887713922,11.774813887713922,138.64624209030063,1.1124133062998507,122.08139303035361,-0.9225001588981782,7.723943448867939,1.1381306491443066
104,-1.6149907214045083,0.5937455908197752,30,-12.708228520940708,12.708228520940708,161.49907214045083,1.143634953672194,146.67864736075686,-0.902136524516804,7.659940565643426,1.1402538781622225
105,-0.00024147139610130187,0.5907768628656763,30,0.1553934992531225,0.1553934992531225,0.024147139610130187,0.7770664383537571,99.60791364862789,-0.8986364672992441,7.602312814857998,1.1398618391251298
106,-0.014972278703739867,0.5878229785513479,30,-1.223612630849317,1.223612630849317,1.4972278703739867,0.926696978841308,75.88306118516908,-0.8882009357967542,7.511664276179297,1.138314422738614
107,-0.13183867120337725,0.5848838636585911,30,3.6309595316304097,3.6309595316304097,13.183867120337725,1.0980539898315491,109.01328752744352,-0.8726247106829466,7.4179945968944505,1.1389202023052025
108,-0.32247078470568125,0.5819594443402982,30,-5.678651113650858,5.678651113650858,32.24707847056813,1.0329320440939072,91.45585353561157,-0.8744360860744669,7.437186793892563,1.139758470829784
109,-0.046098504019702,0.5790496471185967,30,2.1470562177013903,2.1470562177013903,4.6098504019702,1.129129999633358,88.3863731856123,-0.869036967586453,7.382106043029166,1.140038491316824
110,-17.418997342832995,0.5761543988830038,30,-41.73607233896476,41.73607233896476,1741.8997342832995,1.4478960122826374,147.59043144995871,-0.9734839764140487,7.535377833290721,1.1420927524061044
111,-0.00843337069035968,0.5732736268885887,30,-0.9183338548893687,0.9183338548893687,0.8433370690359681,0.6599254133295033,73.14135365458985,-0.964431959041664,7.448976910168102,1.138584842335299
112,-1.608315363174857,0.5704072587541458,30,-12.681937403941312,12.681937403941312,160.8315363174857,0.9063814576347057,70.01824871370304,-0.9790573959090665,7.537616227052684,1.1309856445634698
113,-0.9340833296879967,0.567555222460375,30,-9.664798651229091,9.664798651229091,93.40833296879967,0.7255483347147466,72.84341459828879,-0.984590107812595,7.572554235495367,1.1295260912832514
114,-10.255987716241373,0.5647174463480732,30,-32.02497106359563,32.02497106359563,1025.5987716241373,1.317587440602663,138.14242350253986,-1.083459585607057,7.832055288796766,1.1295874348649633
115,-1.8335532481932049,0.5618938591163328,30,13.540876072814509,13.540876072814509,183.3553248193205,1.0916160639269707,100.8501190914915,-1.096974369253962,7.898032436876008,1.129203285629674
116,-0.35552807204751646,0.5590843898207511,30,-5.962617479324969,5.962617479324969,35.552807204751645,1.3616416929506403,138.6732185665279,-1.098846534698332,7.916632823729168,1.1332660039192446
117,-0.3429640211241013,0.5562889678716474,30,5.856313013527378,5.856313013527378,34.29640211241013,0.9433331224180899,95.33967762917656,-1.0921988325845307,7.874809987090982,1.1301443504556128
118,-0.012868719979661764,0.5535075230322891,30,1.1344038072777156,1.1344038072777156,1.2868719979661765,0.8870046125190874,113.27368097765488,-1.092193948919201,7.874596738928393,1.12828210479024
119,-1.6447667141695461,0.5507399854171277,30,-12.824845863282514,12.824845863282514,164.47667141695462,1.6702564088874121,124.23593756857697,-1.0833753945846794,7.843891677700168,1.1358476745384227
120,-0.06803428994864982,0.547986285490042,30,2.6083383589682114,2.6083383589682114,6.803428994864982,1.2258460127758295,123.81065369171293,-1.0827512785697844,7.833857767449067,1.135798451339177
121,-1.5795297632072929,0.5452463540625918,30,-12.567934449253357,12.567934449253357,157.95297632072928,1.119646268356809,117.61872635946224,-1.0862129384770403,7.848480199843267,1.1343912012157302
122,-2.682635880297773,0.5425201222922789,30,16.378754165985193,16.378754165985193,268.2635880297773,1.076548012504111,89.08015700997284,-1.1108793504592145,7.965792513469215,1.1372868134372476
123,-0.26805563074290306,0.5398075216808175,30,-5.177408915112878,5.177408915112878,26.805563074290305,1.031041119865597,79.27954206598672,-1.099820563416517,7.900351657540263,1.139019298177857
124,-0.24267346355567102,0.5371084840724134,30,4.926189841608533,4.926189841608533,24.267346355567103,1.090733323099925,123.49128985622959,-1.1014402165380712,7.921204375855498,1.1395290795244386
125,-0.0006977766051181725,0.5344229416520513,30,0.2641546147842533,0.2641546147842533,0.06977766051181725,0.9739773379886749,93.30933209813452,-1.0638650504509832,7.729984776197536,1.1340950887920564
126,-0.034769572858673096,0.531750826943791,30,1.864660099285473,1.864660099285473,3.47695728586731,1.08299747095181,83.65804887613943,-1.0627753295730378,7.710718099746567,1.1334123034325023
127,-0.3543683391366659,0.5290920728090721,30,-5.952884503639105,5.952884503639105,35.43683391366659,1.2503905112154639,116.2713478072307,-1.0609386847633,7.696896224260906,1.1362968630914174
128,-0.8278541051418996,0.5264466124450268,30,-9.098648829039945,9.098648829039945,82.78541051418996,0.8152219910294245,86.97570362595118,-1.0633166953903699,7.711067802381798,1.1281698708383396
129,-1.5527532190005646,0.5238143793828016,30,-12.460951885793335,12.460951885793335,155.27532190005647,1.0039061837835734,61.83548844878728,-1.0761157075147072,7.783442083462269,1.1273679419520604
130,-0.10768489299233618,0.5211953074858876,30,-3.281537642513585,3.281537642513585,10.768489299233618,0.7554472237380079,73.91665510489841,-1.0755469280363477,7.775691114127859,1.1222967022861754
131,-0.2429675501417573,0.5185893309484582,30,4.929173867310396,4.929173867310396,24.29675501417573,1.268307335936912,110.66511087589495,-1.0647377799564406,7.709922765970974,1.1246367520160776
132,-3.089466881087505e-05,0.5159963842937159,30,0.055582972942147535,0.055582972942147535,0.003089466881087505,1.0019056013176248,86.48189033052003,-1.0577335374228722,7.62678539716995,1.1245091561613372
133,-0.2692076128803518,0.5134164023722473,30,5.188522071653466,5.188522071653466,26.920761288035177,1.1903571844067664,130.42898680569718,-1.0537907368645825,7.5972158654954,1.1212556581180189
134,-1.1588075695644415,0.510849320360386,30,-10.764792471592017,10.764792471592017,115.88075695644416,0.8383979251841348,75.50397180951919,-1.0544584105366426,7.60036306282828,1.1187934364395895
135,-0.6441657495779893,0.5082950737585841,30,8.025993705317674,8.025993705317674,64.41657495779893,1.4129584242806794,85.30506738717797,-1.0428272608084963,7.546187858553282,1.1179114189679529
136,-0.6661434256931554,0.5057535983897912,30,8.161760996826331,8.161760996826331,66.61434256931554,1.0123983672070398,113.78000168867567,-1.0399892835933784,7.5303405442049005,1.1182661944278285
137,-0.02781859507246036,0.5032248303978422,30,-1.6678907360034216,1.6678907360034216,2.7818595072460357,1.0691339020916195,97.67938527676195,-1.0349629680583343,7.474187442902749,1.1161440889616239
138,-0.581386723365817,0.500708706245853,30,7.624871955422051,7.624871955422051,58.1386723365817,1.271773442341633,100.62257201526116,-1.040572652640418,7.53614691294643,1.1186683637395012
139,-0.30159687048294964,0.4982051627146237,30,5.491783594452258,5.491783594452258,30.159687048294963,1.27905693866761,99.12446231943306,-1.0435306983742607,7.5834540346677795,1.1205211379985307
140,-7.38641248938114,0.49571413690105054,30,-27.177955201562057,27.177955201562057,738.641248938114,1.439851485433789,166.65905438177845,-1.1142994476861545,7.799597487054493,1.1246866432571485
141,-0.23551571000216096,0.4932355662165453,30,-4.852996084916626,4.852996084916626,23.551571000216097,1.0334471883804797,110.16084044888275,-1.112501898763692,7.7836859548849215,1.1245540995887142
142,-0.17375030859118695,0.4907693883854626,30,4.168336701745517,4.168336701745517,17.375030859118695,1.1299782350752252,97.69925114796159,-1.1004497683272938,7.707940051606125,1.1284140131510754
143,-0.8599097337395893,0.4883155414435353,30,9.273131799665038,9.273131799665038,85.99097337395894,1.1314689263143833,105.99861972781257,-1.0567317349939929,7.571941986552201,1.1313291202025229
144,-0.06882631287742605,0.4858739637363176,30,-2.6234769462952414,2.6234769462952414,6.882631287742605,1.101559481385788,83.73870524646661,-1.0477090928619253,7.499632830475108,1.1313109699919528
145,-0.09642991427020524,0.483444593917636,30,-3.105316638769793,3.105316638769793,9.642991427020524,1.088696019794576,70.19864693446635,-1.0353280027782474,7.415163751271837,1.1312404718333975
146,-0.27845172949871183,0.4810273709480478,30,5.27685256093736,5.27685256093736,27.84517294987118,1.178132136212038,92.18454335764551,-1.0342403488868446,7.405705504617258,1.13428680896376
147,-0.26339769265109814,0.47862223409330756,30,5.132228489176004,5.132228489176004,26.339769265109812,1.1127060795856702,99.52268822614941,-1.0328185153212412,7.393342544026926,1.1335530212479905
148,-0.4326825730692276,0.47622912292284103,30,6.577861149866479,6.577861149866479,43.268257306922756,1.0892783326661857,104.38395659334991,-1.0371296130786942,7.455155304640934,1.1341461724117317
149,-0.8482670324362134,0.4738479773082268,30,9.210141325930962,9.210141325930962,84.82670324362134,1.3263740948074596,96.00277729600165,-1.038281890814976,7.461639006017245,1.136369375593139
150,-2.020553362934918,0.47147873742168567,30,-14.21461699425953,14.21461699425953,202.05533629349182,1.3504323740622592,95.13413542849156,-1.0574974330056623,7.572321046563607,1.1390285502412874
